step,w,k,output_code,dict_index,dict_symbol
23042,d to repeat prede,f,22632,23297,d to repeat predef
23043,fined chunk,s,16110,23298,fined chunks
23044,"s as necessary,", ,23137,23299,"s as necessary, "
23045, making this the, ,19568,23300, making this the 
23046, first tru,e,22295,23301, first true
23047,e generator on th,e,21602,23302,e generator on the
23048,e Internet. It ,u,23141,23303,e Internet. It u
23049,uses a dictiona,r,21604,23304,uses a dictionar
23050,ry of over, ,14553,23305,ry of over 
23051, 200 Latin ,w,23144,23306, 200 Latin w
23052,"words, combined", ,22812,23307,"words, combined "
23053, with a handf,u,22131,23308, with a handfu
23054,ul of model se,n,22645,23309,ul of model sen
23055,ntence structu,r,21251,23310,ntence structur
23056,"res, to gener",a,23149,23311,"res, to genera"
23057,ate Lorem I,p,20890,23312,ate Lorem Ip
23058,psum which ,l,23151,23313,psum which l
23059,looks reasonable., ,22308,23314,looks reasonable. 
23060, The generate,d,18021,23315, The generated
23061,d Lorem Ipsu,m,19012,23316,d Lorem Ipsum
23062,m is th,e,15592,23317,m is the
23063,erefore alwa,y,21791,23318,erefore alway
23064,ys free fro,m,20528,23319,ys free from
23065,m repetitio,n,15471,23320,m repetition
23066,"n, injected", ,22992,23321,"n, injected "
23067," humour, or non",-,22656,23322," humour, or non-"
23068,-characteristic ,w,22994,23323,-characteristic w
23069,"words etc.

L",o,22146,23324,"words etc.

Lo"
23070,orem Ipsum is simply d,u,21086,23325,orem Ipsum is simply du
23071,ummy text of t,h,16145,23326,ummy text of th
23072,he printing an,d,19409,23327,he printing and
23073,d typesettin,g,21270,23328,d typesetting
23074,g industry., ,23000,23329,g industry. 
23075, Lorem Ipsum has been, ,21630,23330, Lorem Ipsum has been 
23076, the industry's st,a,22326,23331, the industry's sta
23077,andard dummy te,x,21456,23332,andard dummy tex
23078,xt ever ,s,22670,23333,xt ever s
23079,"since the 1500s, ",w,22839,23334,"since the 1500s, w"
23080,when an unknown, ,17227,23335,when an unknown 
23081, printer took, ,19609,23336, printer took 
23082, a galley of, ,20735,23337, a galley of 
23083, type and scramb,l,22843,23338, type and scrambl
23084,led it to mak,e,19801,23339,led it to make
23085,e a type spec,i,17020,23340,e a type speci
23086,imen book. It ,h,21642,23341,imen book. It h
23087,has survived no,t,22680,23342,has survived not
23088,t only five, ,12670,23343,t only five 
23089," centuries, ",b,23181,23344," centuries, b"
23090,but also the l,e,22168,23345,but also the le
23091,eap into elec,t,23183,23346,eap into elect
23092,tronic type,s,15509,23347,tronic types
23093,"setting, rema",i,21824,23348,"setting, remai"
23094,ining essentially un,c,23022,23349,ining essentially unc
23095,changed. It w,a,19245,23350,changed. It wa
23096,as popularised, ,19055,23351,as popularised 
23097, in the 1960s wit,h,20937,23352, in the 1960s with
23098,h the releas,e,22522,23353,h the release
23099,e of Letraset sh,e,23192,23354,e of Letraset she
23100,eets containi,n,22352,23355,eets containin
23101,ng Lorem Ipsum pass,a,22862,23356,ng Lorem Ipsum passa
23102,"ages, and mo",r,23031,23357,"ages, and mor"
23103,re recently wi,t,22698,23358,re recently wit
23104,th desktop pub,l,23033,23359,th desktop publ
23105,lishing sof,t,22357,23360,lishing soft
23106,tware like Aldus P,a,22867,23361,tware like Aldus Pa
23107,ageMaker inclu,d,22531,23362,ageMaker includ
23108,ding versio,n,14402,23363,ding version
23109,ns of Lore,m,22870,23364,ns of Lorem
23110,"m Ipsum.
It is ",a,21668,23365,"m Ipsum.
It is a"
23111,a long establis,h,22872,23366,a long establish
23112,hed fact that a re,a,22364,23367,hed fact that a rea
23113,ader will be dis,t,20583,23368,ader will be dist
23114,tracted by the re,a,22366,23369,tracted by the rea
23115,adable content of a, ,21134,23370,adable content of a 
23116, page when looking at, ,22877,23371, page when looking at 
23117, its layout. The ,p,18926,23372, its layout. The p
23118,point of using L,o,19080,23373,point of using Lo
23119,orem Ipsum is that it has ,a,22371,23374,orem Ipsum is that it has a
23120,a more-or-less no,r,22881,23375,a more-or-less nor
23121,rmal distributio,n,22063,23376,rmal distribution
23122,"n of letters, as opp",o,23247,23377,"n of letters, as oppo"
23123,osed to using 'Co,n,22752,23378,osed to using 'Con
23124,"ntent here, content he",r,23216,23379,"ntent here, content her"
23125,"re', making it lo",o,23250,23380,"re', making it loo"
23126,ok like readable ,E,23218,23381,ok like readable E
23127,English. Many deskt,o,22888,23382,English. Many deskto
23128,op publishing pack,a,17494,23383,op publishing packa
23129,ages and web page editor,s,22037,23384,ages and web page editors
23130,s now use Lorem ,I,21864,23385,s now use Lorem I
23131,Ipsum as their def,a,23223,23386,Ipsum as their defa
23132,"ault model text, an",d,22419,23387,"ault model text, and"
23133,d a search for 'lo,r,23062,23388,d a search for 'lor
23134,rem ipsum' will unc,o,20233,23389,rem ipsum' will unco
23135,over many web sites ,s,23064,23390,over many web sites s
23136,still in their in,f,22388,23391,still in their inf
23137,fancy. Various versi,o,22932,23392,fancy. Various versio
23138,ons have evolve,d,19674,23393,ons have evolved
23139,"d over the years, s",o,21699,23394,"d over the years, so"
23140,"ometimes by accident, s",o,22599,23395,"ometimes by accident, so"
23141,ometimes on purpos,e,23070,23396,ometimes on purpose
23142,e (injected humour a,n,22601,23397,e (injected humour an
23143,"nd the like).
It i",s,23072,23398,"nd the like).
It is"
23144,s a long established fa,c,22740,23399,s a long established fac
23145,ct that a reader wi,l,22054,23400,ct that a reader wil
23146,ll be distracted b,y,22400,23401,ll be distracted by
23147,y the readable cont,e,23239,23402,y the readable conte
23148,ent of a page when, ,19116,23403,ent of a page when 
23149, looking at its la,y,23241,23404, looking at its lay
23150,yout. The point of ,u,20774,23405,yout. The point of u
23151,using Lorem Ipsum is ,t,23047,23406,using Lorem Ipsum is t
23152,that it has a mor,e,17933,23407,that it has a more
23153,e-or-less norma,l,18095,23408,e-or-less normal
23154,l distribution ,o,17935,23409,l distribution o
23155,"of letters, as op",p,23051,23410,"of letters, as opp"
23156,posed to using 'Conten,t,23248,23411,posed to using 'Content
23157,"t here, content here",',19658,23412,"t here, content here'"
23158,"', making it loo",k,23054,23413,"', making it look"
23159,k like reada,b,16047,23414,k like readab
23160,ble English. Man,y,21184,23415,ble English. Many
23161,y desktop publishi,n,23090,23416,y desktop publishin
23162,ng packages and w,e,21898,23417,ng packages and we
23163,eb page editors n,o,23092,23418,eb page editors no
23164,ow use Lorem Ip,s,17123,23419,ow use Lorem Ips
23165,sum as the,i,16272,23420,sum as thei
23166,ir default model t,e,22557,23421,ir default model te
23167,"ext, and a searc",h,20606,23422,"ext, and a search"
23168,h for 'lorem ipsu,m,21338,23423,h for 'lorem ipsum
23169,m' will uncover, ,22929,23424,m' will uncover 
23170, many web sites st,i,21340,23425, many web sites sti
23171,ill in their infanc,y,17504,23426,ill in their infancy
23172,y. Various versions ,h,21522,23427,y. Various versions h
23173,have evolved over th,e,21733,23428,have evolved over the
23174,"e years, sometime",s,23103,23429,"e years, sometimes"
23175,s by accident,",",22428,23430,"s by accident,"
23176,", sometimes on purpose (in",j,23105,23431,", sometimes on purpose (inj"
23177,jected humour and th,e,16504,23432,jected humour and the
23178,"e like).
There are ",m,19719,23433,"e like).
There are m"
23179,many variati,o,17965,23434,many variatio
23180,ons of passage,s,19344,23435,ons of passages
23181,s of Lorem Ips,u,21568,23436,s of Lorem Ipsu
23182,um ava,i,6621,23437,um avai
23183,"ilable, but the", ,22943,23438,"ilable, but the "
23184, majority hav,e,23274,23439, majority have
23185,e suffered alt,e,22945,23440,e suffered alte
23186,eration in som,e,22267,23441,eration in some
23187,"e form, by ",i,17772,23442,"e form, by i"
23188,"injected humour, or rand",o,22612,23443,"injected humour, or rando"
23189,omised words, ,23279,23444,omised words 
23190, which don't, ,23119,23445, which don't 
23191, look even slig,h,23281,23446, look even sligh
23192,htly believable,.,22447,23447,htly believable.
23193,. If you are ,g,19926,23448,. If you are g
23194,going to u,s,22789,23449,going to us
23195,se a passage, ,22277,23450,se a passage 
23196," of Lorem Ipsum, you ",n,22791,23451," of Lorem Ipsum, you n"
23197,need to be su,r,23126,23452,need to be sur
23198,re there isn,',22959,23453,re there isn'
23199,'t anything embar,r,23289,23454,'t anything embarr
23200,rassing hidden, ,19557,23455,rassing hidden 
23201, in the middle of, ,22113,23456, in the middle of 
23202, text. All the, ,22798,23457, text. All the 
23203, Lorem Ipsum gener,a,16752,23458, Lorem Ipsum genera
23204,ators on the, ,22966,23459,ators on the 
23205, Internet ten,d,20690,23460, Internet tend
23206,d to repeat predef,i,23297,23461,d to repeat predefi
23207,ined chunks a,s,16757,23462,ined chunks as
23208,"s necessary, ",m,18403,23463,"s necessary, m"
23209,making this th,e,19756,23464,making this the
23210,e first true ,g,21951,23465,e first true g
23211,generator on the ,I,20879,23466,generator on the I
23212,Internet. ,I,19950,23467,Internet. I
23213,It uses a diction,a,22809,23468,It uses a dictiona
23214,ary of over ,2,23143,23469,ary of over 2
23215,200 Latin word,s,21956,23470,200 Latin words
23216,"s, combined ",w,22130,23471,"s, combined w"
23217,with a handf,u,19956,23472,with a handfu
23218,ul of model sen,t,23309,23473,ul of model sent
23219,tence structu,r,20331,23474,tence structur
23220,"res, to genera",t,23311,23475,"res, to generat"
23221,te Lorem ,I,21253,23476,te Lorem I
23222,Ipsum which l,o,22307,23477,Ipsum which lo
23223,ooks reasonab,l,21437,23478,ooks reasonabl
23224,le. The gener,a,22650,23479,le. The genera
23225,ated Lorem ,I,22821,23480,ated Lorem I
23226,Ipsum is therefo,r,23155,23481,Ipsum is therefor
23227,re always free fr,o,22823,23482,re always free fro
23228,om repetition,",",21793,23483,"om repetition,"
23229,", injected hu",m,17207,23484,", injected hum"
23230,"mour, or ",n,11219,23485,"mour, or n"
23231,non-characteristic ,w,23160,23486,non-characteristic w
23232,"words etc.

Lo",r,23324,23487,"words etc.

Lor"
23233,rem Ipsum is simply ,d,22996,23488,rem Ipsum is simply d
23234,dummy text of t,h,23163,23489,dummy text of th
23235,he printing and, ,23327,23490,he printing and 
23236, typesetting indus,t,21979,23491, typesetting indust
23237,try. Lorem I,p,20352,23492,try. Lorem Ip
23238,psum has, ,22834,23493,psum has 
23239, been the i,n,20354,23494, been the in
23240,ndustry's standa,r,23004,23495,ndustry's standar
23241,rd dummy t,e,12395,23496,rd dummy te
23242,ext ever s,i,22838,23497,ext ever si
23243,ince the 1500s,",",21278,23498,"ince the 1500s,"
23244,", when an unkn",o,21986,23499,", when an unkno"
23245,own printer too,k,23009,23500,own printer took
23246,k a galley o,f,19988,23501,k a galley of
23247,f type and scr,a,21814,23502,f type and scra
23248,ambled it to m,a,23176,23503,ambled it to ma
23249,ake a type spe,c,23013,23504,ake a type spec
23250,cimen book. I,t,23178,23505,cimen book. It
23251,t has survived n,o,22847,23506,t has survived no
23252,ot only fiv,e,22681,23507,ot only five
23253,"e centuries, but", ,23017,23508,"e centuries, but "
23254, also the, ,18257,23509, also the 
23255, leap into e,l,23019,23510, leap into el
23256,lectronic typese,t,22343,23511,lectronic typeset
23257,"tting, remai",n,22686,23512,"tting, remain"
23258,ning essent,i,23186,23513,ning essenti
23259,ially unchang,e,20376,23514,ially unchange
23260,ed. It was p,o,21296,23515,ed. It was po
23261,opularised in, ,22003,23516,opularised in 
23262, the 1960s with, ,22521,23517, the 1960s with 
23263, the release o,f,22859,23518, the release of
23264,f Letraset sh,e,19630,23519,f Letraset she
23265,eets containin,g,23355,23520,eets containing
23266,g Lorem Ipsum passa,g,23030,23521,g Lorem Ipsum passag
23267,"ges, and more", ,22354,23522,"ges, and more "
23268, recently wit,h,16407,23523, recently with
23269,h desktop pu,b,23197,23524,h desktop pub
23270,blishing softw,a,23034,23525,blishing softwa
23271,are like A,l,20762,23526,are like Al
23272,ldus PageMaker, ,19639,23527,ldus PageMaker 
23273, including vers,i,20204,23528, including versi
23274,ions of Lorem Ips,u,23202,23529,ions of Lorem Ipsu
23275,"um.
I",t,7599,23530,"um.
It"
23276,t is a long established fact, ,23040,23531,t is a long established fact 
23277, that a reader will ,b,22571,23532, that a reader will b
23278,be distracted by ,t,19306,23533,be distracted by t
23279,the readable conten,t,19497,23534,the readable content
23280,t of a page when, ,22574,23535,t of a page when 
23281, looking at its lay,o,23404,23536, looking at its layo
23282,out. The point of u,s,23046,23537,out. The point of us
23283,sing Lorem Ipsum is ,t,21677,23538,sing Lorem Ipsum is t
23284,that it has a more,-,23407,23539,that it has a more-
23285,-or-less normal di,s,19654,23540,-or-less normal dis
23286,stribution of let,t,20631,23541,stribution of lett
23287,"ters, as opposed t",o,20258,23542,"ters, as opposed to"
23288,o using 'Content, ,18539,23543,o using 'Content 
23289," here, content her",e,20222,23544," here, content here"
23290,"e', making i",t,23087,23545,"e', making it"
23291,t look like readable Eng,l,22413,23546,t look like readable Engl
23292,lish. Many desktop p,u,16698,23547,lish. Many desktop pu
23293,ublishing packages, ,19513,23548,ublishing packages 
23294, and web page edito,r,21149,23549, and web page editor
23295,rs now use Lorem ,I,22245,23550,rs now use Lorem I
23296,Ipsum as their defa,u,23386,23551,Ipsum as their defau
23297,"ult model text, and a", ,22040,23552,"ult model text, and a "
23298, search for 'lorem ,i,22385,23553, search for 'lorem i
23299,ipsum' will uncov,e,20458,23554,ipsum' will uncove
23300,er many web sites ,s,23260,23555,er many web sites s
23301,still in their inf,a,23391,23556,still in their infa
23302,ancy. Various versi,o,22766,23557,ancy. Various versio
23303,ons have evolved, ,23393,23558,ons have evolved 
23304," over the years, some",t,23068,23559," over the years, somet"
23305,"times by accident, s",o,23265,23560,"times by accident, so"
23306,ometimes on purpose, ,23396,23561,ometimes on purpose 
23307, (injected humour, ,22771,23562, (injected humour 
23308," and the like).
It is", ,22739,23563," and the like).
It is "
23309, a long established ,f,23236,23564, a long established f
23310,fact that a reader, ,22907,23565,fact that a reader 
23311, will be distracted by, ,23238,23566, will be distracted by 
23312, the readable content, ,22573,23567, the readable content 
23313, of a page whe,n,20436,23568, of a page when
23314,n looking at its ,l,23078,23569,n looking at its l
23315,layout. The point o,f,22746,23570,layout. The point of
23316,f using Lorem Ips,u,23243,23571,f using Lorem Ipsu
23317,um is that ,i,23081,23572,um is that i
23318,it has a more-or-les,s,23212,23573,it has a more-or-less
23319,s normal distribution, ,23246,23574,s normal distribution 
23320," of letters, as opp",o,22717,23575," of letters, as oppo"
23321,osed to using 'Con,t,23378,23576,osed to using 'Cont
23322,"tent here, content he",r,22583,23577,"tent here, content her"
